-1.311187072272216980e+01
-1.197895755409271779e+01
-1.104700061777591102e+01
-1.023631114419783117e+01
-9.521110362389576309e+00
-8.892092543884780653e+00
-8.342084840427617110e+00
-7.861886085850986028e+00
-7.440488430163290090e+00
-7.066859621710113615e+00
-6.731419807530564015e+00
-6.426549768610795077e+00
-6.146704528320416472e+00
-5.889357592960204890e+00
-5.656520236638220567e+00
-5.447342509709246272e+00
-5.254490172350839927e+00
-5.077460244217589569e+00
-4.919611200454030886e+00
-4.783697005316024153e+00
-4.670915795729715825e+00
-4.580072135969199820e+00
-4.506636263670895204e+00
-4.442322964700010424e+00
-4.375835810030496376e+00
-4.294968727229999672e+00
-4.189378743502201630e+00
-4.052730974679983333e+00
-3.883317906508265693e+00
-3.683359551649631580e+00
-3.457891865975594836e+00
-3.213909901221269294e+00
-2.959735885727869942e+00
-2.704206337219034140e+00
-2.455496357011895281e+00
-2.219875029478194151e+00
-2.000901589562954275e+00
-1.799361038729047735e+00
-1.613843264905492347e+00
-1.441621029944304411e+00
-1.279490991943375455e+00
-1.124397258952340994e+00
-9.738136924465363720e-01
-8.259568421756120493e-01
-6.799420217958318524e-01
-5.360071588375778795e-01
-3.959334043140994019e-01
-2.637889739882210982e-01
-1.470730262242692099e-01
-5.815174408554657504e-02
5.786409068904596609e-02
1.467972205426493204e-01
2.632857311693710400e-01
3.948966122247528077e-01
5.339040620282191618e-01
6.757951023394244139e-01
8.179691660143246779e-01
9.587779862853573754e-01
1.096854974495775181e+00
1.230665409946937405e+00
1.358252263809215155e+00
1.477200828071917549e+00
1.584872660762112417e+00
1.678944516597790759e+00
1.758208855480649202e+00
1.823447000100577142e+00
1.878037898492458613e+00
1.927958264679892064e+00
1.981073194756318934e+00
2.046001567288007639e+00
2.131043933266261625e+00
2.243443994225438498e+00
2.388786162772845501e+00
2.570119939291953148e+00
2.786790371505578623e+00
3.033658928955238920e+00
3.301643592004681604e+00
3.579804509575973626e+00
3.858091226177999822e+00
4.129458631596021334e+00
4.390664358004968904e+00
4.641934160804717102e+00
4.886134843100458092e+00
5.128073387128361027e+00
5.373705650888723540e+00
5.625858197930276638e+00
5.881484235747016953e+00
6.145260565593325452e+00
6.426330362015998610e+00
6.731393153825457887e+00
7.066858061830595616e+00
7.440488871279907102e+00
7.861886306961332949e+00
8.342084904526139155e+00
8.892092559153022435e+00
9.521110365752493365e+00
1.023631114500610906e+01
1.104700061829195867e+01
1.197895755482755220e+01
1.311187072272213427e+01
